X,external_lfdn,tester,dispcode,lastpage,quality,duration,userID,gender,age,region,language,WFHmog,Wpct,Wcur,Wlead,FREELANCE,ORGtime,ORGsect,ORGsize,Whour,WFHopi,FLEXd,FLEXh,COMUd,COMUhin,COMUruc,COMU1,COMU2,COMU3,COMU4,COMU5,COMU6,COMU7,COMU8,WFHwish,WFHwish_m,WFHwish_tu,WFHwish_w,WFHwish_th,WFHwish_f,WFHwish_sa,WFHwish_su,WFHwish_non,crucial,WFHday_o,WFHday_r,AGday_r,WFHdec,WFHloc1,WFHloc2,WFHloc3,WFHloc4,WFHloc5,WFHnorm,JOD1,JOD3,JOD2,JODf,JODP1,JODP3,JODP2,JOP1,JOP2,JOP3,JOP4,JOPf,JSInp,JSInf,JSIf,SDTr1,SDTr2,SDTr3,SDTr4,SDTc1,SDTc2,QC1,SDTc3,SDTc4,SDTa1,SDTa2,SDTa3,SDTa4,AFn,AFp,EXH1,EXH2,EXH3,EXH4,WLB,SAT,COM,TRUSTs,TRUSTo,LONE,ABSENT,PRESENT,WFHadv1,WFHadv2,WFHadv3,WFHadv4,WFHadv5,WFHadv6,WFHadv7,WFHadv8,WFHadv9,WFHadv10,AGadv1,AGadv2,AGadv3,AGadv4,AGadv5,AGadv6,AGadv7,WFHauss,WFHerg1,WFHerg2,WFHerg3,AGerg1,AGerg2,AGerg3,AGdesk,WFHhealth1,WFHhealth2,WFHhealth3,WFHfuture1,WFHfuture2,WFHfuture3,WFHfuture4,WFHfuture5,WFHfuture6,WFHfuture7,WFHfuture8,WFHexp1,WFHexp2,WFHculture1,WFHculture2,WFHculture3,NATION,EDUCATION,BRUTTO,REGION,LIVING1,LIVING2,LIVING3,LIVING4,LIVING5,LIVING6,HOUSEH1,HOUSEH2,HOUSEH3,JO1,JO2,JO3,ext_host,ip_addr,browser,referer,device_type,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,quota_rejected_id,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts276638,rts276640,rts276644,rts276645,rts276663,rts276891,rts276892,rts276894,rts276896,rts276897,rts276898,rts276915,rts276916,rts276921,rts276922,rts276923,rts276940,rts276941,rts276943,rts276944,rts276946,rts276947,rts277030,rts277059,rts277060,rts277376,rts280445,rts280451,rts280452,rts280455,JOD1r,JOD2r,JOD3r,JODfr,JODP1r,JODP2r,JODP3r,JOP1r,JOP2r,JOP3r,JOP4r,JOPfr,JSInfr,JSInpr,JSIfr,JO1r,JO2r,JO3r,COMUdr,WFHwishr,WFHday_or,WFHday_rr
431,0,0,31,276584,NA,705,2___740bb30e64eabb4782a62019ab8221c5_TSGFOGGP,2,59,1,1,1,90,1,2,1,1,4,1,40,1,3,3,6,8,8,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,NA,NA,11,NA,0,0,0,NA,1,NA,2,4,4,6,2,5,6,6,6,6,6,6,7,7,7,5,5,3,5,5,5,4,5,4,5,5,5,5,1,4,2,2,1,2,5,5,4,NA,5,NA,0,3,1,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,0,NA,NA,NA,NA,NA,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,5,7,2,1,0,0,0,0,0,2,0,NA,1,1,6,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/117.0.0.0 Mobile Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,6,8,11",0,"276638,276640,276642,276644,276645,276892,276893,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,276944,280446,276945,276947,277376,276663,277029,277030,276890,287467,276896,276584",0,1,0,NA,NA,1fe3802f87bde3de34ec3561c0ad2159,1,0,1713892212,4/23/2024 17:10,4/23/2024 17:21,0000-00-00 00:00:00,14,27,131,175,661,0,199,0,705,293,316,348,423,438,512,525,240,560,0,585,0,614,668,365,469,618,0,373,254,529,1,3,3,5,1,5,4,5,5,5,5,5,NA,NA,NA,NA,NA,5,5,1,NA,NA
432,0,0,31,276584,NA,981,2___6d3136d04a6524733f54b0c86e20837a_TSGFOGGP,2,39,2,2,1,80,4,1,1,16,13,7,33,1,3,1,5,30,40,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,NA,NA,9,1,0,0,0,NA,1,1,1,7,3,1,4,5,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,3,4,4,3,3,4,4,4,3,NA,6,2,1,1,1,0,0,0,1,0,0,NA,1,1,1,1,0,0,NA,NA,NA,NA,NA,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,5,6,1,0,0,0,0,0,1,NA,NA,NA,1,1,5,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,9,11",0,###############################################################################################################################################################################################################################################################,1,1,0,NA,NA,b726b41d373cdc4d614848de990f44e0,2,0,1713892158,4/23/2024 17:09,4/23/2024 17:25,0000-00-00 00:00:00,66,85,165,217,910,0,267,0,981,368,416,469,591,628,730,756,302,820,0,853,0,879,0,491,671,883,0,498,310,761,NA,2,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,NA,NA
433,0,0,31,276584,NA,932,2___66da3264ededd120814c94fc6e3e7e49_TSGFOGGP,1,53,1,1,2,80,4,1,1,12,7,6,28,5,4,4,3,30,30,0,0,1,1,0,0,0,0,7,0,0,1,1,1,0,0,0,5,4,5,5,4,1,0,0,NA,0,5,6,5,5,4,6,6,3,4,5,5,5,4,6,6,6,4,5,4,4,5,4,4,4,4,3,5,4,4,2,4,2,3,2,3,4,4,4,5,4,1,2,2,1,0,0,1,0,0,0,1,0,NA,1,0,1,0,0,0,NA,2,5,5,5,4,5,5,1,2,2,5,1,0,0,0,0,0,NA,0,6,2,4,2,1,2,5,7,3,1,1,0,0,0,0,4,2,8,5,5,5,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,5,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276916,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",1,0,0,NA,NA,640826baae5f717e02324c22bb52a5ac,1,0,1713892399,4/23/2024 17:13,4/23/2024 17:28,0000-00-00 00:00:00,7,19,91,241,884,907,264,282,932,350,380,419,538,552,623,637,311,682,707,732,802,823,892,450,582,827,782,457,319,641,5,4,4,3,5,2,5,3,4,4,4,3,5,5,5,4,4,4,2,3,2,2
434,0,0,31,276584,NA,780,2___769ae310c161d6f938720b5a898fc031_TSGFOGGP,2,49,2,2,2,80,4,2,1,3,13,4,34,4,5,5,4,25,25,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,5,10,3,7,4,1,0,0,NA,0,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,5,5,5,5,2,4,1,1,1,2,5,5,4,5,4,3,0,5,1,1,0,1,1,0,1,0,0,NA,1,1,1,0,0,0,NA,1,4,4,5,4,5,4,1,4,4,4,0,0,0,0,0,0,NA,1,6,2,5,1,1,1,6,6,2,1,0,0,0,0,0,3,1,20,6,6,6,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,9",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",1,0,0,NA,NA,b8e861544ee0c5da0e0847c46adcfe06,2,0,1713892584,4/23/2024 17:16,4/23/2024 17:29,0000-00-00 00:00:00,9,17,98,124,737,762,149,164,780,231,257,285,363,377,428,440,191,476,608,625,677,700,758,308,400,708,667,312,200,443,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,5,1
435,0,0,31,276584,NA,1025,2___ae6b11405ee2b37f714239da3d7bf467_TSGFOGGP,1,36,1,1,1,100,3,2,1,8,4,2,50,2,3,4,6,15,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,NA,NA,7,NA,0,0,0,"Aussendienst, Baustellen",0,1,6,5,5,4,6,5,5,5,4,5,5,5,7,7,7,5,5,3,4,5,5,4,5,4,4,4,4,4,3,4,2,2,2,2,3,4,4,5,5,NA,0,4,0,0,0,0,1,0,0,0,0,NA,1,1,1,1,1,0,NA,NA,NA,NA,NA,5,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,4,6,5,1,0,0,0,0,0,2,0,NA,1,1,1,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",https://rich-v01.bluewin.ch/,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,4,8,11",0,"276638,276640,276642,276644,276645,276892,276893,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,276944,280446,276945,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,0,0,NA,NA,a5b91497fabf5b03d6c0bc92ae091ae4,1,0,1713892368,4/23/2024 17:12,4/23/2024 17:29,0000-00-00 00:00:00,22,34,116,156,998,0,177,0,1025,310,326,376,517,527,655,668,253,880,0,914,0,934,1011,428,554,938,0,435,260,673,5,4,4,3,5,4,4,4,3,4,4,4,NA,NA,NA,NA,NA,NA,5,0,NA,NA
436,0,0,31,276584,NA,2037,2___cb603030781103812a49dbd6b962e5b3_TSGFOGGP,2,42,1,1,2,100,3,2,1,4,5,7,42,2,4,4,5,30,30,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,5,4,5,7,2,1,0,1,NA,0,4,3,5,2,6,3,5,3,5,5,5,5,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,1,1,1,5,5,5,4,4,3,0,2,1,1,0,1,1,0,0,0,0,NA,1,1,1,0,0,0,NA,1,3,3,5,5,5,5,1,4,2,4,0,0,0,0,0,0,NA,1,6,2,3,1,3,1,6,NA,2,1,1,0,0,0,0,4,2,3,6,6,6,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",0,1,0,NA,NA,436e7742c41116e06745c340b935a4b9,1,0,1713891609,4/23/2024 17:00,4/23/2024 17:34,0000-00-00 00:00:00,5,14,1482,1518,2011,2022,1541,1566,2037,1640,1668,1697,1760,1772,1824,1837,1602,1873,1894,1909,1959,1980,2018,1714,1798,1983,1950,1717,1606,1840,2,1,4,5,2,2,4,4,4,4,4,5,5,5,5,5,5,5,4,2,2,2
437,0,0,31,276584,NA,930,2___89ebd9f944dc73090ca5d26fbd4d30a4_TSGFOGGP,2,50,1,1,2,80,4,1,1,19,11,7,35,5,4,2,4,10,10,1,0,0,0,0,0,0,0,11,1,1,1,1,1,0,0,0,5,6,7,3,2,1,0,0,NA,0,4,2,2,6,3,6,6,2,5,5,5,2,4,4,4,3,4,4,2,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,2,3,4,3,3,1,0,3,0,0,0,0,1,0,1,1,0,NA,0,0,1,0,0,0,NA,1,5,4,5,4,4,1,2,4,3,4,0,0,0,0,0,0,NA,1,6,1,2,4,3,2,3,NA,6,1,0,0,0,0,0,2,0,NA,4,4,4,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,1,0,NA,NA,65650f8fec17ba10f0f1da6937cc2cdb,1,0,1713893085,4/23/2024 17:24,4/23/2024 17:40,0000-00-00 00:00:00,19,28,166,215,894,0,243,263,930,348,377,415,523,538,596,609,297,690,713,740,821,848,902,445,561,852,791,452,307,614,1,5,1,2,5,1,5,4,4,4,1,3,3,3,2,3,3,3,3,5,3,3
438,0,0,31,276584,NA,729,2___7e56d2f690f235bda7efd35addfb87c6_TSGFOGGP,2,26,1,1,2,80,4,1,1,3,14,1,35,5,3,4,6,30,30,0,0,1,1,1,1,0,0,3,0,0,1,0,0,0,0,0,4,2,1,9,3,1,0,0,Zug,0,3,2,5,6,3,4,6,5,5,6,6,6,5,6,5,3,5,5,4,5,5,4,4,4,3,4,5,2,5,2,4,2,2,1,1,5,5,5,5,5,3,2,4,1,1,1,0,1,0,1,1,0,NA,1,1,1,1,1,0,NA,2,4,5,5,5,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,2,1,2,4,6,2,0,0,0,0,1,0,2,0,NA,3,3,3,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/123.0.6312.52 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,8,12",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",0,0,0,NA,NA,5cdca98be2554a659fb9fee21716749a,1,0,1713893294,4/23/2024 17:28,4/23/2024 17:40,0000-00-00 00:00:00,4,13,126,162,705,0,190,201,729,270,326,349,439,450,496,531,239,567,588,603,611,639,712,364,471,641,0,366,242,535,1,5,4,2,3,4,5,4,5,5,5,4,4,5,2,2,2,2,5,1,1,0
439,0,0,31,276584,NA,1046,2___85afc839fe4bd53ac773394647d38dcd_TSGFOGGP,2,63,1,1,2,60,4,1,1,1.5,11,7,24,2,4,4,4,15,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,1,7,2,0,0,0,NA,1,5,4,5,4,4,5,5,4,5,4,4,5,5,5,5,5,4,5,4,4,4,5,4,5,4,5,4,4,4,3,4,2,2,2,2,5,4,4,5,5,NA,0,3,0,0,0,0,0,0,0,0,1,Ich sehe für mich eher Nachteile,1,1,1,1,1,0,NA,2,2,4,3,4,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,3,3,1,3,6,2,0,0,0,0,0,1,NA,NA,NA,6,6,5,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",https://rich-v02.bluewin.ch/,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,6,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,276945,276946,276947,277376,276663,277029,276890,287467,276896,276584",1,0,0,NA,NA,efa2b879f6afa15535f651bcabb1552a,1,0,1713893602,4/23/2024 17:33,4/23/2024 17:50,0000-00-00 00:00:00,27,42,146,198,1021,0,228,244,1046,392,453,507,649,666,760,773,317,849,898,931,948,978,0,539,703,984,0,548,330,778,3,3,4,3,4,3,4,4,3,3,4,4,4,4,4,5,5,4,3,0,1.5,0
440,0,0,31,276584,NA,715,2___856a71abfaa2e8dbbd8589c1df8ce0ee_TSGFOGGP,2,31,1,2,2,100,4,1,1,4,8,7,45,4,4,3,4,25,25,0,0,1,0,0,0,0,0,15,1,1,0,0,1,1,1,0,5,6,7,5,1,1,0,0,NA,0,4,2,6,2,6,2,6,6,6,2,2,3,6,6,6,6,4,5,4,3,5,5,4,5,5,2,4,2,2,4,4,4,4,4,4,4,4,1,3,4,2,0,5,1,1,1,1,1,0,1,1,0,NA,1,0,0,1,0,0,NA,4,3,4,5,5,5,2,2,4,4,4,1,1,0,0,0,0,NA,0,6,1,3,3,4,3,6,7,4,1,0,0,0,0,0,2,0,NA,5,5,5,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,0,0,NA,NA,9ea4b67d9bd43389de512ded2662083b,2,0,1713894049,4/23/2024 17:40,4/23/2024 17:52,0000-00-00 00:00:00,11,22,77,119,684,0,169,182,715,266,295,336,416,429,483,496,205,538,558,580,626,647,692,355,450,651,618,361,211,500,1,1,5,5,1,5,5,5,1,1,2,5,5,5,5,4,4,4,3,7,3,3
441,0,0,31,276584,NA,664,2___40b6dc55f4b30c9daee394d9cca3d741_TSGFOGGP,1,32,1,1,2,100,4,1,1,11,2,7,41,5,5,5,3,120,120,0,0,1,1,0,1,0,0,15,1,0,1,0,1,0,0,0,5,8,7,5,1,1,0,0,Zug,0,5,3,4,5,2,5,6,2,3,5,4,5,5,6,6,6,4,3,2,4,5,5,4,5,4,5,5,4,5,2,4,2,2,1,1,5,5,4,5,2,2,0,4,1,0,0,0,1,1,1,1,0,NA,1,0,1,0,0,0,NA,4,3,3,5,5,5,5,2,5,2,5,0,1,0,0,0,0,NA,0,6,1,4,1,1,1,6,7,6,0,0,0,1,0,0,3,0,NA,6,6,6,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,4,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,1,0,NA,NA,36751450a6584b0b83af6ccc6f3544f6,1,0,1713894228,4/23/2024 17:43,4/23/2024 17:54,0000-00-00 00:00:00,32,49,113,143,644,0,176,189,664,256,282,310,384,392,489,502,217,532,553,567,600,614,650,326,413,616,594,332,223,505,2,4,3,1,4,1,5,2,4,3,4,4,5,5,5,5,5,5,2,7,4,3
442,0,0,31,276584,NA,800,2___309882a10c6a771ae8931836c459c77f_TSGFOGGP,2,19,1,1,1,80,4,2,1,3,7,2,40,2,2,2,5,20,20,1,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,3,NA,NA,9,2,0,0,0,NA,1,4,4,4,3,4,4,2,5,3,2,2,2,3,3,4,2,4,4,4,3,3,4,4,4,5,3,4,3,3,3,3,2,3,3,3,4,3,4,4,4,NA,0,4,0,1,0,0,0,0,1,0,0,NA,1,1,1,0,0,0,NA,NA,NA,NA,NA,4,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,1,3,NA,6,1,1,0,0,0,0,4,2,15,3,3,3,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,2,8,11,12",0,"276638,276640,276642,276644,276645,276892,276893,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,283970,276944,280446,276945,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",0,0,0,NA,NA,46d508a4ae1ed48a2ab0569b8263ebe5,1,0,1713894716,4/23/2024 17:51,4/23/2024 18:05,0000-00-00 00:00:00,11,19,126,176,757,772,211,0,800,323,357,400,507,518,596,610,254,662,0,687,0,711,765,433,549,715,0,439,261,615,3,2,3,3,3,4,1,2,1,1,1,2,3,2,1,2,2,2,4,2,NA,NA
443,0,0,31,276584,NA,1362,2___cc3fdcd64cc0ed83f3287789aa50d83c_TSGFOGGP,2,53,2,2,1,80,4,1,1,4,4,3,34,1,4,4,5,20,20,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,NA,NA,9,2,1,0,0,NA,0,1,6,6,5,6,6,6,5,5,5,5,5,4,5,4,3,3,3,2,2,5,5,4,5,4,4,3,5,4,2,4,2,2,3,3,4,4,3,4,4,5,0,2,1,1,1,0,0,1,1,0,0,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,4,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,3,NA,2,0,0,0,0,0,1,NA,NA,NA,5,6,5,NA,NA,"Mozilla/5.0 (iPad; CPU OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,9,11",0,###############################################################################################################################################################################################################################################################,1,1,0,NA,NA,ed3fc5437d453cec3794a45311bf9839,2,0,1713895463,4/23/2024 18:04,4/23/2024 18:27,0000-00-00 00:00:00,10,28,144,521,1330,0,552,0,1362,680,725,748,841,857,989,1003,637,1190,0,1209,0,1246,0,771,932,1254,0,775,642,1129,5,4,5,5,5,4,5,4,4,4,4,3,3,4,2,4,5,4,4,0.5,NA,NA
444,0,0,31,276584,NA,488,2___362649c7d610650a8c142fc0322e6af6_TSGFOGGP,1,33,1,1,2,100,4,1,1,7,11,3,42,4,4,3,5,30,30,0,0,0,1,0,1,0,0,5,0,1,0,1,0,0,0,0,4,4,3,9,1,1,0,0,NA,0,5,5,4,6,5,5,5,6,5,7,4,5,5,6,5,5,4,4,4,4,4,4,4,3,3,3,2,3,3,2,3,3,2,1,2,3,4,3,4,3,4,0,4,1,0,0,0,1,0,0,1,0,NA,1,1,1,1,1,0,NA,2,3,3,4,4,4,4,1,2,4,4,0,0,0,0,0,0,NA,1,5,1,3,2,1,1,6,7,4,0,0,0,0,0,1,NA,NA,NA,5,5,5,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",https://rich-v01.bluewin.ch/,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,4,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,276890,287467,276896,276584",0,0,0,NA,NA,7cc9eba296c8f113c9560554e3c0c855,1,0,1713896725,4/23/2024 18:25,4/23/2024 18:33,0000-00-00 00:00:00,8,15,47,83,475,0,109,119,488,171,183,206,275,288,331,339,142,380,395,406,443,456,0,220,308,459,435,224,147,342,4,5,3,4,4,5,4,4,NA,3,4,4,4,5,4,4,4,4,4,2,2,1
445,0,0,31,276584,NA,7222,2___7fe01e98d91e7b7138f21d47493b7511_TSGFOGGP,2,38,1,1,2,100,3,2,1,4,9,7,49,2,4,4,6,40,40,0,0,1,0,1,0,0,0,11,1,1,1,1,1,0,0,0,4,8,3,9,3,1,1,0,NA,0,5,6,7,6,5,6,3,6,3,6,5,5,5,6,5,6,4,5,3,5,5,5,4,4,4,4,4,4,4,3,4,3,3,3,3,3,4,5,5,5,2,0,4,0,0,0,0,1,0,0,1,0,NA,0,1,0,1,0,0,NA,4,3,2,2,4,4,3,1,2,2,2,0,0,0,1,1,0,NA,0,6,1,4,4,2,2,3,6,6,0,0,0,0,0,1,NA,NA,NA,5,5,6,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,8",0,"276638,276640,276642,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,276890,287467,276896,276584",0,0,0,NA,NA,e5b35f783600f8272651ebe3531fb4e6,1,0,1713890240,4/23/2024 16:37,4/23/2024 18:37,0000-00-00 00:00:00,192,203,289,343,7148,0,383,407,7222,911,1216,1850,3911,4769,5159,5171,447,5838,6906,6932,7088,7117,0,3793,5037,7120,7061,3796,454,5175,5,5,NA,4,5,5,2,2,5,4,4,4,4,5,5,4,4,5,5,5,4,1
